"","caseid","state","age","gender","citizen","marital_stat","veteran","active_armedforces","emp_status","multi_jobs","work_class","retired","fulltime_emp","hours_worked","fam_income","household_size","household_kids","household_child","phys_challenge","travel","phone","volunteer","religion","sports","social","food","gov_civic","household","pro_services","purchasing","education","work","care_nonhousehold","care_household","household_chores","personal_care","sleep","groom","health_related","eating","class","homework","socializing"
"10951","20121110121454","Michigan",36,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, local","No answer","Full time",60,"$100,000 to $149,999",4,2,"Yes","No difficulty",10,0,0,0,0,30,110,0,0,0,0,0,1145,0,0,0,145,130,15,0,110,0,0,0
"10952","20121110121459","New York",48,"Female","Foreign born, US citizen","Never married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Full time",38,"$60,000 to $74,999",3,0,"No","No difficulty",50,0,0,0,60,120,100,0,0,30,105,0,0,0,0,375,600,530,70,0,100,0,0,0
"10953","20121110121460","Oklahoma",78,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$15,000 to $19,999",1,0,"No","No difficulty",90,0,0,0,0,510,40,0,0,0,120,0,0,0,0,20,660,600,60,0,40,0,0,165
"10954","20121110121471","North Carolina",33,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, local","No answer","Full time",37,"$100,000 to $149,999",2,0,"No","No difficulty",17,0,0,0,30,108,60,0,0,0,0,0,455,0,30,15,725,550,175,0,60,0,0,0
"10955","20121110121472","Pennsylvania",54,"Male","Native, Born in USA","Divored","Non-Veteran","No","Employed","Yes","Government, local","No answer","Full time",56,"$40,000 to $49,999",1,0,"No","No difficulty",180,0,0,0,30,120,80,0,0,0,10,0,430,0,0,20,570,525,45,0,80,0,0,120
"10956","20121110121473","Pennsylvania",31,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$150,000 and over",3,1,"Yes","No difficulty",126,0,0,0,0,0,65,0,0,0,0,0,664,0,30,0,555,535,20,0,65,0,0,0
"10957","20121110121478","California",60,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",60,"$75,000 to $99,999",2,0,"No","No difficulty",55,0,0,60,0,230,90,0,0,0,90,0,0,10,0,365,540,540,0,0,90,0,0,0
"10958","20121110121479","Kentucky",35,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",35,"$20,000 to $24,999",4,2,"Yes","No difficulty",32,0,0,0,0,135,10,0,0,0,0,0,285,0,418,60,500,500,0,0,10,0,0,0
"10959","20121110121483","Michigan",36,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",32,"$75,000 to $99,999",4,3,"Yes","No difficulty",106,0,0,0,0,163,75,15,0,0,0,0,350,0,94,107,512,452,60,0,75,0,0,0
"10960","20121110121490","Florida",24,"Female","Foreign born, not US citizen","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",35,"$50,000 to $59,999",3,1,"Yes","No difficulty",68,0,0,0,0,120,15,0,0,84,7,0,455,0,51,106,534,459,75,0,15,0,0,0
"10961","20121110121491","District of Columbia",42,"Female","Native, born abroad","Never married","Non-Veteran","No","Employed","No","Government, federal","No answer","Full time",40,"$150,000 and over",1,0,"No","No difficulty",70,0,0,90,0,395,105,0,0,0,105,0,0,0,0,75,600,540,60,0,105,0,0,0
"10962","20121110121493","North Carolina",35,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Self-employed, incorporated","No answer","Part time",27,"$75,000 to $99,999",2,0,"No","No difficulty",30,0,0,0,0,280,75,0,0,0,15,0,450,0,0,20,570,540,30,0,75,0,0,60
"10963","20121110121495","Virginia",23,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$35,000 to $39,999",3,0,"No","No difficulty",64,62,0,0,0,128,35,0,168,0,5,0,308,0,0,10,645,570,75,0,35,0,0,25
"10964","20121110121497","California",76,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$10,000 to $12,499",2,0,"No","No difficulty",0,0,0,0,0,675,165,0,0,0,0,0,0,0,0,0,600,510,90,0,165,0,0,0
"10965","20121110121500","Florida",32,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",35,"$25,000 to $29,999",2,0,"No","No difficulty",22,0,0,0,0,398,20,0,0,0,10,0,615,0,0,75,300,270,30,0,20,0,0,30
"10966","20121110121502","California",33,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$35,000 to $39,999",5,3,"Yes","No difficulty",215,0,0,0,0,170,150,0,0,0,120,0,0,0,0,185,600,540,60,0,150,0,0,0
"10967","20121110121505","Texas",53,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$50,000 to $59,999",2,0,"No","No difficulty",210,0,0,0,0,70,120,0,0,0,535,0,0,15,0,60,430,390,40,0,120,0,0,0
"10968","20121110121512","Ohio",48,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$50,000 to $59,999",3,0,"No","No difficulty",190,0,0,0,0,260,60,0,0,0,0,0,420,0,0,0,510,450,60,0,60,0,0,135
"10969","20121110121515","Georgia",50,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$40,000 to $49,999",1,0,"No","No difficulty",100,0,0,0,45,185,15,0,0,0,25,0,450,0,0,30,590,505,85,0,15,0,0,45
"10970","20121110121519","Illinois",53,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Part time",9995,"$50,000 to $59,999",3,0,"No","No difficulty",25,130,0,0,0,420,20,90,0,0,30,0,120,0,0,5,600,480,60,60,20,0,0,0
"10971","20121110121523","New Jersey",27,"Female","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$100,000 to $149,999",3,1,"Yes","No difficulty",0,0,0,0,0,255,70,0,0,0,0,0,0,0,300,270,545,485,60,0,70,0,0,0
"10972","20121110121524","Washington",57,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Part time",20,"$100,000 to $149,999",4,2,"Yes","No difficulty",95,0,0,0,0,330,90,0,0,0,85,0,0,0,75,120,645,615,30,0,90,0,0,0
"10973","20121110121525","Washington",53,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$30,000 to $34,999",3,0,"No","No difficulty",120,0,0,0,0,525,135,0,0,0,120,0,0,0,0,0,540,540,0,0,135,0,0,0
"10974","20121110121529","Texas",71,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$12,500 to $14,999",1,0,"No","Has difficulty",0,35,0,0,0,540,20,0,0,0,0,0,0,0,0,90,755,730,25,0,20,0,0,5
"10975","20121110121532","Missori",66,"Female","Native, Born in USA","Married","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$12,500 to $14,999",2,0,"No","No difficulty",0,0,0,0,0,230,60,0,0,0,0,0,0,0,0,595,555,510,45,0,60,0,0,0
"10976","20121110121535","Idaho",53,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, local","No answer","Part time",26,"$60,000 to $74,999",2,0,"No","No difficulty",50,0,0,0,0,105,60,0,0,0,0,0,435,0,0,240,550,510,40,0,60,0,0,0
"10977","20121110121538","Alabama",57,"Male","Foreign born, US citizen","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$15,000 to $19,999",2,0,"No","No difficulty",45,0,0,0,0,380,50,0,0,0,60,0,0,0,0,220,685,615,70,0,50,0,0,0
"10978","20121110121539","Michigan",57,"Female","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$50,000 to $59,999",1,0,"No","No difficulty",10,0,0,0,0,690,70,0,0,0,90,0,0,0,0,160,420,420,0,0,70,0,0,60
"10979","20121110121553","Nevada",44,"Male","Native, Born in USA","Married","Veteran","No","Employed","No","Private, for profit","No answer","Full time",60,"$100,000 to $149,999",2,0,"No","No difficulty",30,0,0,0,0,315,60,0,0,0,0,0,375,0,0,90,570,570,0,0,60,0,0,0
"10980","20121110121554","Texas",62,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$60,000 to $74,999",3,0,"No","No difficulty",140,0,0,0,190,350,30,0,0,0,65,0,0,150,0,25,490,420,70,0,30,0,0,0
"10981","20121110121557","Tennessee",48,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",80,"$150,000 and over",4,1,"Yes","No difficulty",120,0,0,180,0,55,65,0,0,0,0,0,555,0,15,0,450,390,60,0,65,0,0,0
"10982","20121110121558","Missori",32,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$35,000 to $39,999",3,1,"Yes","No difficulty",140,0,0,0,0,445,20,0,0,0,85,0,0,0,0,0,750,690,60,0,20,0,0,0
"10983","20121110121563","Virginia",54,"Female","Native, Born in USA","Married","Non-Veteran","No","Unemployed, Looking","No answer","No answer","No answer","No answer",9999,"$150,000 and over",3,1,"Yes","No difficulty",95,0,0,490,0,265,100,0,0,0,0,0,0,0,0,90,400,330,40,30,100,0,0,15
"10984","20121110121587","New York",45,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$60,000 to $74,999",4,2,"Yes","No difficulty",40,0,0,0,0,187,100,0,0,0,0,0,588,0,0,45,480,480,0,0,100,0,0,20
"10985","20121110121592","Ohio",57,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",38,"$30,000 to $34,999",2,0,"No","Has difficulty",125,0,0,0,0,635,0,0,0,0,150,0,0,0,0,0,530,420,110,0,0,0,0,300
"10986","20121110121593","Ohio",27,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",50,"$40,000 to $49,999",1,0,"No","No difficulty",61,0,0,0,0,674,150,0,0,0,100,0,0,0,0,40,415,375,40,0,150,0,0,364
"10987","20121110121596","Texas",57,"Male","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Full time",70,"$35,000 to $39,999",1,0,"No","No difficulty",60,0,0,0,0,195,15,0,0,0,0,0,360,180,0,0,630,610,20,0,15,0,0,195
"10988","20121110121599","Missori",15,"Male","Native, Born in USA","Never married","No answer","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$100,000 to $149,999",7,5,"Yes","No difficulty",56,0,0,0,90,240,70,0,0,0,0,0,157,0,0,117,710,710,0,0,70,0,0,0
"10989","20121110121602","California",48,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","Yes","Private, nonprofit","No answer","Full time",50,"$60,000 to $74,999",2,1,"Yes","No difficulty",30,0,0,0,0,105,90,0,0,0,0,0,405,0,90,45,675,635,40,0,90,0,0,0
"10990","20121110121604","Oklahoma",56,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$35,000 to $39,999",1,0,"No","No difficulty",100,0,0,0,0,485,105,0,0,0,0,0,0,0,0,0,750,690,60,0,105,0,0,330
"10991","20121110121605","Georgia",49,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",28,"$10,000 to $12,499",1,0,"No","No difficulty",83,0,0,0,0,0,45,0,0,0,5,0,542,1,0,0,764,629,135,0,45,0,0,0
"10992","20121110121607","Oregon",56,"Male","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Government, state","No answer","Full time",35,"$75,000 to $99,999",1,0,"No","Has difficulty",45,0,0,125,25,187,35,0,0,0,0,0,570,0,0,26,427,210,210,7,35,0,0,35
"10993","20121110121613","Arizona",23,"Female","Foreign born, not US citizen","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$30,000 to $34,999",4,2,"Yes","No difficulty",0,0,0,0,0,90,60,0,0,0,0,0,0,0,450,90,750,750,0,0,60,0,0,0
"10994","20121110121614","Oklahoma",52,"Female","Native, Born in USA","Separated","Non-Veteran","No","Employed","Yes","Government, state","No answer","Full time",60,"$60,000 to $74,999",6,4,"Yes","No difficulty",420,0,0,0,0,670,0,0,0,0,15,0,0,0,0,0,335,210,125,0,0,0,0,580
"10995","20121110121615","Tennessee",34,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, local","No answer","Full time",40,"$60,000 to $74,999",3,1,"Yes","No difficulty",95,0,105,0,0,5,90,0,0,0,0,0,443,0,42,100,545,405,140,0,90,0,0,0
"10996","20121110121624","Illinois",29,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",39,"$60,000 to $74,999",3,1,"Yes","No difficulty",545,0,0,0,0,170,0,0,0,0,30,0,0,30,0,85,580,570,10,0,0,0,0,60
"10997","20121110121625","Ohio",72,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",60,"$75,000 to $99,999",2,0,"No","No difficulty",60,0,0,0,0,138,30,0,0,0,20,0,585,0,0,119,488,458,30,0,30,0,0,0
"10998","20121110121626","Arkansas",45,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","Yes","Government, local","No answer","Full time",60,"$50,000 to $59,999",3,0,"No","No difficulty",10,0,0,0,0,145,60,0,0,0,0,0,685,0,0,60,480,420,60,0,60,0,0,0
"10999","20121110121628","Maryland",57,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$60,000 to $74,999",1,0,"No","No difficulty",85,0,0,0,0,0,60,0,0,0,5,0,720,0,0,0,570,435,135,0,60,0,0,0
"11000","20121110121633","Oklahoma",39,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",15,"$50,000 to $59,999",4,2,"Yes","No difficulty",4,0,0,0,0,20,0,0,0,0,0,0,448,0,105,323,540,480,60,0,0,0,0,20
"11001","20121110121634","Pennsylvania",80,"Male","Native, Born in USA","Widowed","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$20,000 to $24,999",1,0,"No","No difficulty",40,0,90,0,0,585,90,0,0,0,45,0,0,0,0,20,570,570,0,0,90,0,0,120
"11002","20121110121635","New Jersey",37,"Male","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$75,000 to $99,999",7,5,"Yes","No difficulty",92,23,0,0,0,205,50,0,0,0,15,0,45,0,160,279,571,511,60,0,50,0,0,10
"11003","20121110121636","Florida",66,"Female","Native, Born in Territory","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$15,000 to $19,999",1,0,"No","No difficulty",125,0,0,0,0,180,65,20,0,90,0,0,0,40,0,0,505,450,55,0,65,0,0,60
"11004","20121110121637","North Carolina",61,"Male","Native, Born in USA","Married","Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$60,000 to $74,999",2,0,"No","No difficulty",45,0,0,0,0,15,80,0,0,0,0,0,465,0,0,250,585,480,105,0,80,0,0,0
"11005","20121110121643","Pennsylvania",16,"Male","Native, Born in USA","Never married","No answer","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$40,000 to $49,999",2,1,"Yes","Has difficulty",0,0,0,0,0,765,55,0,0,0,0,0,0,0,0,20,600,600,0,0,55,0,0,0
"11006","20121110121644","Texas",69,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$40,000 to $49,999",2,0,"No","No difficulty",0,0,0,0,0,300,120,0,0,0,0,0,0,0,0,180,840,840,0,0,120,0,0,0
"11007","20121110121645","Virginia",69,"Male","Native, Born in USA","Married","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$100,000 to $149,999",2,0,"No","No difficulty",25,0,0,0,0,803,90,0,0,0,0,0,0,0,0,45,477,450,27,0,90,0,0,30
"11008","20121110121647","Florida",28,"Female","Foreign born, not US citizen","Married","Non-Veteran","No","Unemployed, Looking","No answer","No answer","No answer","No answer",9999,"$60,000 to $74,999",2,0,"No","No difficulty",0,0,0,0,120,580,20,0,0,0,0,0,0,0,0,60,660,660,0,0,20,0,0,0
"11009","20121110121651","California",58,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Part time",9995,"$10,000 to $12,499",1,0,"No","Has difficulty",0,0,0,0,0,730,30,0,0,0,0,0,0,0,0,20,660,660,0,0,30,0,0,0
"11010","20121110121655","Illinois",64,"Female","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",9999,"$20,000 to $24,999",1,0,"No","Has difficulty",37,90,0,0,0,373,70,0,0,45,233,0,0,0,0,50,542,470,70,2,70,0,0,0
"11011","20121110121657","Arizona",36,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",45,"$100,000 to $149,999",4,2,"Yes","No difficulty",35,0,0,0,0,130,100,0,0,0,5,0,490,0,85,35,545,480,65,0,100,0,0,0
"11012","20121110121658","Michigan",28,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$75,000 to $99,999",2,0,"No","No difficulty",45,0,0,0,0,415,90,0,0,0,5,0,430,0,0,0,455,435,20,0,90,0,0,0
"11013","20121110121659","California",44,"Male","Native, Born in USA","Never married","Non-Veteran","No","Unemployed, Looking","No answer","No answer","No answer","No answer",9999,"$150,000 and over",1,0,"No","No difficulty",77,0,0,0,70,310,60,0,0,50,15,0,0,0,0,0,773,683,90,0,60,0,0,0
"11014","20121110121667","California",37,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",25,"$100,000 to $149,999",2,0,"No","No difficulty",55,0,0,0,60,585,60,0,0,0,0,0,320,0,0,0,360,345,15,0,60,0,0,0
"11015","20121110121670","Wisconsin",69,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",9999,"$25,000 to $29,999",1,0,"No","No difficulty",0,0,0,0,0,500,105,0,0,0,0,0,0,0,0,172,663,623,40,0,105,0,0,0
